screen_name,created_at,status_id,text,user_id,verified,location
Citibanamex,2021-12-27T17:44:52Z,1475523085533171714,@Kenna168 Eugenia lamentamos lo ocurrido ¿Actualmente tu presentaste dicha situación? -MR,92367652,TRUE,México
Citibanamex,2021-12-23T23:07:02Z,1474154611829321737,@mauszx Para mayor información por favor comunicarte a los números indicados. Citibanamex Resuelve PyMEs Segmento Pequeña y Mediana Empresa (PYME) y Sucursal Cd. de México: 55 12 26 88 67 Del Interior de la República: 800-111-2020 Horarios:,92367652,TRUE,México
Citibanamex,2021-12-23T23:06:41Z,1474154525191770113,"@mauszx Mauricio, Agradecemos tu preferencia, conoce los requisitos para la apertura de tu cuenta de Débito Pyme: https://t.co/Ft1tVjbGy9",92367652,TRUE,México
Citibanamex,2021-12-23T23:00:01Z,1474152847465984001,"Cuando te dicen que puedes invertir desde $500 usando la App, tú automáticamente: 💕 ¿será este mi ser amado?💕 Descubre cómo hacer tu primera inversión 👉 https://t.co/uuYgcynjMH #UnaNuevaRelación #CadaPasoCuenta https://t.co/cK3eqXGdQx",92367652,TRUE,México
Citibanamex,2021-12-30T19:34:57Z,1476637953120165897,@SementalAsesino Ingresa por las opciones 2-3-1.-JC,92367652,TRUE,México
Citibanamex,2021-12-28T16:14:12Z,1475862657441972230,@rojos19 Te compartimos más información vía DM. Quedamos a tus órdenes.-GL,92367652,TRUE,México
Citibanamex,2021-12-27T23:15:25Z,1475606273114660868,@AlejandraHeddz Que tengas excelente tarde. Escríbenos en nuestras Redes Sociales siempre que lo necesites.-GL,92367652,TRUE,México
Citibanamex,2021-12-27T17:40:12Z,1475521911501340683,"@WillM0rningstar Hola Will, buenos días.
¿Ya lo validaste comunicándote a los números de Audiomático?.-DC",92367652,TRUE,México
Citibanamex,2021-12-27T23:11:48Z,1475605360660693004,"@vtriay Hola Mariana, nos puedes compartir más información de la situación que estas presentando, quedamos al pendiente.-YA",92367652,TRUE,México
Citibanamex,2021-12-30T19:31:49Z,1476637167069896712,"@SementalAsesino de 07:00 a 23:00hrs, sábados, domingos y días festivos de 09:00 a 21:00hrs.  Te recomendamos ingresar con tu número de cliente y clave secreta, o bien, con los 16 dígitos de tu tarjeta + NIP + fecha de nacimiento, ingresa por las opciones 2-3-1.",92367652,TRUE,México
Citibanamex,2021-12-28T16:08:20Z,1475861182464630785,"@Charlie240979 Otra opción de retiro sin tarjeta es en ventanilla de tu sucursal Citibanamex con tu identificación oficial vigente y copia de tu contrato.

¿Con la información proporcionada tu consulta fue resuelta?, por favor háznoslo saber. 
Es un placer atenderte.-GL",92367652,TRUE,México
Citibanamex,2021-12-30T22:19:44Z,1476679424011644940,"@Valquevedo2 Hola Gira al Sol, ¿presentas alguna situación en la que podamos apoyarte? quedamos al pendiente.-YA",92367652,TRUE,México
Citibanamex,2021-12-28T16:08:06Z,1475861123165523970,@Charlie240979 o número de cliente con el que podrás ver el estatus de varias tarjetas: https://t.co/VblOWeu2Af,92367652,TRUE,México
Citibanamex,2021-12-28T16:07:58Z,1475861089799835654,"@Charlie240979 1.Localiza y da seguimiento a su entrega en línea, a partir del tercer día hábil de la emisión o rescate de tu tarjeta a tu sucursal Citibanamex a través de la liga con el número de rastreo que recibiste vía SMS",92367652,TRUE,México
Citibanamex,2021-12-27T17:31:15Z,1475519658891563023,"@migue0mpx Te recomendamos ingresar con tu número de cliente y clave secreta, o bien, con los 16 dígitos de tu tarjeta + NIP + fecha de nacimiento, ingresa por las opciones 2-3-1.

¿Con la información proporcionada fue resuelto tu requerimiento? 
Seguimos a tus órdenes. –JC",92367652,TRUE,México
Citibanamex,2021-12-27T17:31:08Z,1475519631825723401,"@migue0mpx 800 021 2345 para el interior de la República Mexicana, EUA y Canadá 1-800-226 2639, Europa 1 800-203 5093 y el resto del Mundo 163 67 22 67 99. Un ejecutivo podrá atenderte de lunes a viernes de 07:00 a 23:00hrs, sábados, domingos y días festivos de 09:00 a 21:00hrs.",92367652,TRUE,México
Citibanamex,2021-12-28T22:50:26Z,1475962372250644484,"@Ixchelrm Hola.
¿A que reembolso te refieres?
¿Podemos apoyarte sobre algo en particular? De ser así por favor compártenos más detalles.

Saludos. CT",92367652,TRUE,México
Citibanamex,2021-12-30T22:11:40Z,1476677395113553922,"@maslover9 Te seguimos atendiendo por DM.
Saludos,.-YA",92367652,TRUE,México
Citibanamex,2021-12-29T18:33:35Z,1476260124364886017,"@geocvar Es correcto, para tu petición llámanos a los teléfonos compartidos.

Quedamos a tus órdenes.- AR",92367652,TRUE,México
Citibanamex,2021-12-28T16:01:56Z,1475859570614484998,"@XavierRenter1a ¿Con la información proporcionada fue resuelto tu requerimiento?.Quedamos a tus órdenes, por favor contáctanos siempre que lo necesites, saludos.-GL",92367652,TRUE,México
Citibanamex,2021-12-28T16:01:51Z,1475859549580058628,"@XavierRenter1a 1.Localiza la sucursal abierta y horarios de atención o alguno de nuestros ATM´s en https://t.co/pJsNcPQATi
2.O bien, puedes consultar la lista de sucursales abiertas en https://t.co/UyoNlgRYUG",92367652,TRUE,México
Citibanamex,2021-12-28T16:01:43Z,1475859515337842692,"@XavierRenter1a Buenos días.
¡Ahora algunas sucursales abren los sábados! Descubre cuál es la más cercana a ti seleccionándolas en el mapa. Recuerda: por la contingencia, aún hay sucursales que permanecen cerradas o con horario reducido.",92367652,TRUE,México
Citibanamex,2021-12-28T22:47:31Z,1475961638494818310,"@aracelyhp Hola Yadi  muy buenas tardes. Te compartimos más información vía DM, saludos.-KL",92367652,TRUE,México
Citibanamex,2021-12-27T17:25:16Z,1475518154415788039,"@IsaiasVargasQro Hola Isaías, ¿tienes alguna duda de nuestra promoción? quedamos al pendiente.-YA",92367652,TRUE,México
Citibanamex,2021-12-30T13:31:37Z,1476546517729439745,"@jeimayeii Son válidos los siguientes documentos con antigüedad máxima de 90 días: recibo de teléfono, luz, agua, tv de paga o predial, estado de cuenta bancario a tu nombre o contrato de arrendamiento vigente y registrado).

El departamento que se encarga de proporcionar tarjetas de",92367652,TRUE,México
Citibanamex,2021-12-30T13:31:18Z,1476546439006367755,"@jeimayeii Al elegir el producto puedes iniciar tu solicitud en línea, una vez realizada puedes acudir a cualquiera de nuestras sucursales con Identificación oficial, comprobante de ingresos y comprobante de domicilio (preséntalo si tu dirección no corresponde con tu identificación.",92367652,TRUE,México
Citibanamex,2021-12-27T17:20:58Z,1475517073598324739,"@Zamora4You Hola prod4you, ¿hay algo en lo que podamos apoyarte por este medio? quedamos al pendiente.-YA",92367652,TRUE,México
Citibanamex,2021-12-30T13:30:46Z,1476546305312841734,"@jeimayeii Apreciamos tu interés en nuestros productos, es importante para nosotros estés a gusto con la tarjeta que elijas, por ello te invitamos ingresar a nuestro portal con el fin de conocer nuestra gama de tarjetas de Crédito y elegir la que mejor se adapte a",92367652,TRUE,México
Citibanamex,2021-12-29T18:19:45Z,1476256640026365952,@geocvar Buena tarde. Permíteme compartirte los números de Créditos Hipotecarios en donde podrán proporcionarte asesoría acerca de tu requerimiento para activar tu Tag:,92367652,TRUE,México
Citibanamex,2021-12-30T13:03:26Z,1476539426725629956,@jorge_michel Buen día. Una disculpa respecto a lo que nos comentas ¿deseas dejar comentarios respecto a esta situación? De ser así síguenos por favor. -PM,92367652,TRUE,México
Citibanamex,2021-12-28T15:55:07Z,1475857855521644555,"@xmossimo Hola David, es un gusto saludarte. ¿Nos podrías dar más información de tu caso para poder asistirte? –DC",92367652,TRUE,México
Citibanamex,2021-12-28T22:28:57Z,1475956966304460810,"@migue_ligue Hola, M.L. Tus comentarios son muy importantes para nosotros y poder mejorar en nuestros servicios
¿ serias tan amable de indicarnos que problema presentas ?
estamos para servirte -JM",92367652,TRUE,México
Citibanamex,2021-12-27T22:49:07Z,1475599652246405128,"@Roble88_ Buenas tardes, te compartimos más información vía DM. Quedamos a tus órdenes.-GL",92367652,TRUE,México
Citibanamex,2021-12-30T21:41:26Z,1476669785849147402,"@gabriel_gomtz Hola,  Gabriel. Para poder atenderte de favor comunicate al 
 55 1226 8867 O 800 111 2020 
de L-V de 8:00 a 20 :00 horas
Sábados de 9:00 a 16:00 horas
Seguimos a tus ordenes -JM",92367652,TRUE,México
Citibanamex,2021-12-30T21:41:16Z,1476669740957507590,"@frankye78mx 2.O bien, puedes consultar la lista de sucursales abiertas en https://t.co/UyoNlgRYUG 

Quedamos atentos a la situación que presentas.-SV",92367652,TRUE,México
Citibanamex,2021-12-30T21:41:08Z,1476669707520557065,"@frankye78mx Hola Franck. Te compartimos un enlace donde puedes consultar la dirección y horarios de las sucursales:
 1.Localiza la sucursal abierta y horarios de atención o alguno de nuestros ATM´s en https://t.co/pJsNcPQATi",92367652,TRUE,México
Citibanamex,2021-12-29T18:05:47Z,1476253127305224209,@v6830197 Por medio de DM nos tomamos la libertad de brindarte mayor información. -MR,92367652,TRUE,México
Citibanamex,2021-12-27T17:00:24Z,1475511897768218630,"@Stubinaa ¿Con la información proporcionada fue resuelto tu requerimiento? 
Seguimos a tus órdenes. –JC",92367652,TRUE,México
Citibanamex,2021-12-27T17:00:21Z,1475511883616735232,"@Stubinaa Hola. Comprendemos tus comentarios, es necesario que el titular se comunique a nuestro CAT para el registro de sus comentarios, o bien, te compartimos el siguiente enlace en dónde también podrás hacerlo: https://t.co/Qp7QHqvHK3
(apartado de escríbenos o envíanos un correo).",92367652,TRUE,México
Citibanamex,2021-12-30T21:28:28Z,1476666519346159621,"@kikecdmx204 Hola PitZajot muy buenas tardes. Continuamos la atención vía DM, saludos.-KL",92367652,TRUE,México
Citibanamex,2021-12-28T15:43:51Z,1475855020230909957,"@ArgeliaAlvare13 Hola. Estamos interesados en tus comentarios, ¿podemos ayudarte en algo? 
Quedamos atentos.-JC",92367652,TRUE,México
Citibanamex,2021-12-29T23:25:26Z,1476333568532037632,"@celinni13 Celinni. Lamentamos los inconvenientes y te pedimos una disculpa por ello. Te pedimos que valides en el siguiente número la situación con la actualización de tus datos, de no ser posible te pedimos nos regales una visita a sucursal para realizar el proceso nuevamente.",92367652,TRUE,México
Citibanamex,2021-12-24T22:31:27Z,1474508045279502340,"@andaluz13 Si deseas generar tu inconformidad, continuamos la atención vía DM.-JC",92367652,TRUE,México
Citibanamex,2021-12-27T16:56:26Z,1475510897045090304,"@jorgematapia Hola jorge, ¿tu fecha de corte anterior cayó en día festivo/inhábil o fin de semana? quedamos al pendiente.-YA",92367652,TRUE,México
Citibanamex,2021-12-27T16:55:48Z,1475510737720291333,@Paulinna_ruiz Que tengas excelente día. Escríbenos en nuestras Redes Sociales siempre que lo necesites. Quedamos a tus órdenes.-GL,92367652,TRUE,México
Citibanamex,2021-12-29T17:55:01Z,1476250418409881606,"@federico117s818 puedes comunicate de lunes a sábado de 08:00 a 20:00 h.

Continuamos a tu servicio. –MR",92367652,TRUE,México
Citibanamex,2021-12-30T21:15:25Z,1476663236154085377,"@AbrahamMtzQ En este medio brindamos asesoría e información. Coméntanos, por mensaje directo y de manera breve y clara, los detalles sobre tu situación. Quedamos a tus órdenes. GS",92367652,TRUE,México
Citibanamex,2021-12-28T15:37:55Z,1475853526270099459,@JayBuccio ¿De qué número telefónico te están contactando?. Por favor bríndanos más detalles vía DM para dar seguimiento a tu inconformidad. Quedamos al pendiente.-GL,92367652,TRUE,México
Citibanamex,2021-12-24T22:26:51Z,1474506888003870727,"@andaluz13 Conoce más detalles de estado de cuenta: https://t.co/PbguiLTq3M
Consulta más detalles de Netkey en https://t.co/2rezH5vspb",92367652,TRUE,México
Citibanamex,2021-12-24T22:26:31Z,1474506802834382849,"@andaluz13 ""Accesos rápidos"" o selecciona la opción ""Configuración"" → “Estados de cuenta” → ""Descargar estados de cuenta"" → y por último da clic en el botón ""Consultar"". 
Para estados de cuenta de tarjeta de Débito deberás tener tu NetKey activo.",92367652,TRUE,México
Citibanamex,2021-12-23T02:32:49Z,1473844012524187654,"@laalooavila atenderte son lo que están atrás de tu tarjeta por lo que no llames a ninguno teléfono diferente
seguimos a tus ordenes -JM",92367652,TRUE,México
Citibanamex,2021-12-23T02:32:39Z,1473843968395862019,"@laalooavila crédito por banca electrónica, alertas de consumos y en tu aplicación puedes ver el estatus de la misma y verificación de cargos al momento de aplicarse.
Si se necesitara contactarte se utilizan primero los medios digitales y los números para a",92367652,TRUE,México
Citibanamex,2021-12-30T21:06:01Z,1476660872013807616,"@iajnga Hola
¿Por que motivo no realizaron tu requerimiento? ¿Te refieres a baja definitiva? ¿A que tarjeta te refieres? Por favor compartenos más a detalle vía mensaje directo, te pedimos adicional a ello nos sigas.

Saludos. CT",92367652,TRUE,México
Citibanamex,2021-12-23T02:32:02Z,1473843813567410176,"@laalooavila Hola, Gabriel.  Te pedimos desconfiar de ese tipo de llamadas. Recuerda que Citibanamex nunca te solicitará información confidencial como tu número secreto, password, información personal  o de tus cuentas ya sea en llamada, SMS o por correo electrónico.",92367652,TRUE,México
Citibanamex,2021-12-24T22:22:49Z,1474505872948801542,"@andaluz13 Permítenos revisar lo indicado de la no recepción de tu estado de cuenta, llámanos:
1.55 1226 2639 o 55 2262 6391, para el extranjero: EUA y Canadá 1-800-226 2639, Europa 1-800-203 5093 y el resto del Mundo 163 67 22 67 99 de lunes a viernes de 8:00 a 21:00 horas, sábados",92367652,TRUE,México
Citibanamex,2021-12-30T21:00:25Z,1476659460445814790,"@LCOSandra ¿Con la información proporcionada fue resuelto tu requerimiento? 
Seguimos a tus órdenes. –JC",92367652,TRUE,México
Citibanamex,2021-12-30T21:00:19Z,1476659438685720592,"@LCOSandra Hola. Agradecemos tu contacto y te ofrecemos una disculpa por esta situación. Te sugerimos marcar el correo como spam o bloquear el remitente, ya que el titular de la cuenta es quien debe realizar la actualización de sus datos.",92367652,TRUE,México
Citibanamex,2021-12-23T02:07:33Z,1473837650599714822,@FabzHernandez ¿Cuándo generaste el redictamen? GS,92367652,TRUE,México
Citibanamex,2021-12-28T15:19:45Z,1475848955279953926,@Mayra_Pro ¿Qué cuenta maneja?.-JC,92367652,TRUE,México
Citibanamex,2021-12-27T16:36:19Z,1475505837552672768,"@jerryto39 Lamentamos los inconvenientes ocasionados, te pedimos no compartir información.-JC",92367652,TRUE,México
Citibanamex,2021-12-30T20:58:32Z,1476658988972490752,"@VicoPermat *Como alternativa puedes usar BancaNet para tus consultas y operaciones.

¿Con la información proporcionada fue resuelto tu requerimiento?
Quedamos al pendiente. -FL",92367652,TRUE,México
Citibanamex,2021-12-30T20:58:25Z,1476658958282674178,"@VicoPermat Si continuas presentando problemas, por favor llamanos a Banca Digital, nos ponemos a tus órdenes en los teléfonos 55 1226 3990 y 800 110 3990, tenemos un horario de atención de lunes a viernes de 08:00 a 21:00 h. y sábado y domingo de 09:00 a 21:00 h.",92367652,TRUE,México
Citibanamex,2021-12-30T20:58:11Z,1476658900992761857,"@VicoPermat Hola, Vuelo. Te sugerimos revisar si cuentas con la aplicación actualizada, e intentarlo con una conexión distinta, así como intentar acceder tanto con clave de acceso alfanumérica como con huella.",92367652,TRUE,México
Citibanamex,2021-12-24T21:44:50Z,1474496312808771593,@DoriselaParra ¿La cuenta a la qué realizaste el depósito es de un tercero?.-JC,92367652,TRUE,México
Citibanamex,2021-12-23T21:33:35Z,1474131093855117317,"@gracielagmlive Nos puedes compartir más información de la situación que estas presentando, quedamos al pendiente.-YA",92367652,TRUE,México
Citibanamex,2021-12-30T20:50:47Z,1476657037224390661,"@RH_LuisFer Buenas tardes. Lamentamos la experiencia ¿podemos apoyarte en algo en particular? si es así por favor compartenos más a detalle.
Saludos.-SV",92367652,TRUE,México
Citibanamex,2021-12-27T16:19:27Z,1475501589729316867,"@jerryto39 te pedimos nos ayudes a reportarlo en el correo giso@banamex.com, te compartimos un link con información general al respecto que podrá servirte de apoyo para este tipo de situaciones https://t.co/ilqPNutp1D",92367652,TRUE,México
Citibanamex,2021-12-30T20:48:29Z,1476656457370288133,"@zakariaszafra Comprendemos tu molestia, si deseas generar tu inconformidad, continuamos la atención vía DM.-JC",92367652,TRUE,México
Citibanamex,2021-12-30T20:46:24Z,1476655933858136068,"@arman_2 Te ofrecemos una disculpa, a través de este medio únicamente brindamos asesoría, a través de línea telefónica podrán revisar tu cuenta, tu información y la situación que se presenta. -FL",92367652,TRUE,México
Citibanamex,2021-12-23T01:18:47Z,1473825377655169025,"@FabzHernandez Hola, Fabz. Si se genero un reporte de queja estos son solo para recibir tus inconformidades por el servicio y no para darle seguimiento a tu aclaración motivo por el cual se te indica que debes de comunicarte para solicitar tu redictamen.
Seguimos a tus órdenes -JM",92367652,TRUE,México
Citibanamex,2021-12-30T20:40:55Z,1476654556843024391,"@juanjoseacosta del interior al 800 110 3990, los horarios son Lunes a viernes de 07:00 a 23:00 hrs. Fines de Semana y Días Festivos de 09:00 a 21:00 hrs.

¿Con la información proporcionada fue resuelto tu requerimiento? por favor contáctanos siempre que lo necesites.-KL",92367652,TRUE,México
Citibanamex,2021-12-30T20:40:49Z,1476654531882672130,"@juanjoseacosta Si la situación persiste o presentas alguna otra intermitencia, te compartimos el número de atención a Clientes de Banca Digital para ser atendido por un experto y brindarte asistencia: 55 1226-3990 desde la Cd. De Méx. y zona metropolitana,",92367652,TRUE,México
Citibanamex,2021-12-30T20:40:36Z,1476654475813298177,@juanjoseacosta una vez que ingreses en la opción de ajustes desactiva la opción ID Touch/Face ID y posteriormente reactívala.,92367652,TRUE,México
Citibanamex,2021-12-30T20:40:15Z,1476654385749012483,"@juanjoseacosta Hola Juan muy buenas tardes. Lamentamos los inconvenientes y te ofrecemos una disculpa. Si te aparece el mensaje de error de comunicación/problemas con el servidor, te sugerimos ingresar nuevamente con tu clave alfanumérica,",92367652,TRUE,México
Citibanamex,2021-12-29T17:00:50Z,1476236780827463685,"@adryannapb Hola. Estamos interesados en tus comentarios, ¿podemos ayudarte en algo? 
Quedamos atentos.-JC",92367652,TRUE,México
Citibanamex,2021-12-30T20:37:54Z,1476653796789006342,@409afd5051d8462 Hola Ricardo muy buenas tardes. Por favor compartenos vía DM más detalles sobre la situación que presentas ¿que tramite deseas realizar en sucursal?  Quedamos atentos.-KL,92367652,TRUE,México
Citibanamex,2021-12-27T15:59:47Z,1475496640677089283,"@Manuel_ArMej si no cuentas con alguno de estos productos podrás solicitarlos y deberán estar activos al 31 de diciembre de 2021.

¿Con la información proporcionada fue resuelto tu requerimiento? 
Seguimos a tus órdenes. –JC",92367652,TRUE,México
Citibanamex,2021-12-27T15:59:41Z,1475496618774433793,"@Manuel_ArMej un monto mínimo de $7,000 dentro de la vigencia de la promoción para recibir el 5% de bonificación. Para recibir el 10% de bonificación además deberás contar con una Tarjeta de Débito (Perfiles, Maestra o Priority ) o recibir tu nómina con nosotros (Perfil Ejecutivo),",92367652,TRUE,México
Citibanamex,2021-12-27T15:59:33Z,1475496581638103042,@Manuel_ArMej Hola. Deberás activar la promoción entre el 25 y el 31 de diciembre de 2021 a través de Citibanamex Móvil® y comprar del 26 al 31 de diciembre de 2021 con tu Tarjeta de Crédito Citibanamex a meses sin intereses en los negocios participantes y acumular entre todas tus compras,92367652,TRUE,México
Citibanamex,2021-12-23T21:16:03Z,1474126682068033543,"@soy_chaoz En Citibanamex estamos para servirte, por favor contáctanos siempre que lo necesites. Será un gusto ayudarte.- AR",92367652,TRUE,México
Citibanamex,2021-12-30T20:32:35Z,1476652457660985348,"@jpkarg https://t.co/CaUMSG9mo7
Realiza tus consultas y operaciones de una forma rápida y segura en nuestros canales digitales. Conoce más en https://t.co/a9UkiIHpGV 
Estamos para servirte -JM",92367652,TRUE,México
Citibanamex,2021-12-30T20:32:28Z,1476652427852099594,"@jpkarg al 55 1226 3990 y 800 110 3990, tenemos un horario de atención de 07:00 a 23:00 horas de lunes a viernes y de 9:00 a 21:00 horas sábado y domingo y días festivos
Te recordamos que también puedes hacer tus operaciones por el portal de bancanet",92367652,TRUE,México
Citibanamex,2021-12-30T20:32:18Z,1476652388597518340,"@jpkarg Hola, Juan. Intenta lo siguiente ; ingresa con tus claves en lugar de ID, trata con una red diferente, verifica que tienes autorizada la geolocalizacion para la aplicación y que tengas instala la ultima versión, si sigues presentando problemas puedes comunicarte",92367652,TRUE,México
Citibanamex,2021-12-30T20:31:42Z,1476652234591154181,"@aliiss88 Hola, Alina. Por favor compártenos vía DM información sobre la situación que presentas. -FL",92367652,TRUE,México
Citibanamex,2021-12-30T20:30:33Z,1476651947604295685,"@zakariaszafra Zakarías, lamentamos tu experiencia.
¿Qué tarjeta solicitabas? -FL",92367652,TRUE,México
Citibanamex,2021-12-24T20:54:13Z,1474483575923879941,"@alita_cordero Consulta más detalles: https://t.co/oCcIo79L1j

Quedamos a tus órdenes.- AR",92367652,TRUE,México
Citibanamex,2021-12-27T15:48:42Z,1475493852060557315,"@majovelg Hola maria, buenos días.
¿Cuentas con tu número secreto de Audiomático? ¿Por que opciones ingresas?.-DC",92367652,TRUE,México
Citibanamex,2021-12-27T15:47:17Z,1475493497448935424,"@Jon_Cruz_ Realiza tus consultas y operaciones de una forma rápida y segura en nuestros canales digitales. Conoce más en https://t.co/EZkTsKuePG 

¿Con la información proporcionada tu consulta fue resuelta? Por favor háznoslo saber. Continuamos a tu servicio. –MR",92367652,TRUE,México
Citibanamex,2021-12-27T15:47:13Z,1475493480583598080,"@Jon_Cruz_ y contar con el servicio de Banca Electrónica contratado, para mayor información ingresa a: https://t.co/jnVPgbgW2G también puedes ingresar con los 16 dígitos de tu tarjeta + NIP y año de nacimiento.",92367652,TRUE,México
Citibanamex,2021-12-30T20:19:52Z,1476649257897807878,@victormercadosa Buenas tardes. Estamos a tus órdenes. Danos más información de lo sucedido vía DM  y con gusto te atendemos.-GL,92367652,TRUE,México
